T (°C)      P (bar)    vL (m /kg)       vv-vL (m /kg)    vv (m /kg)      hL (kJ/kg) hv–hL (kJ/kg)                   hv (kJ/kg)   sL (kJ/kgK) sv–sL (kJ/kgK)                    sv (kJ/kgK)
0.01,0.006112,0.001000,206.162,206.163,0.0,2501.6,2501.6,0.0000,9.1575,9.1575
2,0.007055,0.001000,179.922,179.923,8.4,2496.8,2505.2,0.0306,9.0741,9.1047
4,0.008129,0.001000,157.271,157.272,16.8,2492.1,2508.9,0.0611,8.9915,9.0526
6,0.009345,0.001000,137.779,137.78,25.2,2487.4,2512.6,0.0913,8.9102,9.0015
8,0.01072,0.001000,120.965,120.966,33.6,2482.6,2516.2,0.1213,8.8300,8.9513
10,0.01227,0.001000,106.429,106.43,42.0,2477.9,2519.9,0.1510,8.7510,8.9020
15,0.017139,0.001001,77.977,77.978,62.9,2466.1,2529.1,0.2243,8.5582,8.7826
20,0.023366,0.001002,57.837,57.838,83.9,2454.3,2538.2,0.2963,8.3721,8.6684
25,0.03166,0.001003,43.401,43.402,104.8,2442.5,2547.3,0.3670,8.1922,8.5592
30,0.042415,0.001004,32.928,32.929,125.7,2430.7,2556.4,0.4365,8.0181,8.4546
35,0.056216,0.001006,25.244,25.245,146.6,2418.8,2565.4,0.5049,7.8495,8.3543
40,0.07375,0.001008,19.545,19.546,167.5,2406.9,2574.4,0.5721,7.6861,8.2583
45,0.09582,0.001010,15.275,15.276,188.4,2394.9,2583.3,0.6383,7.5277,8.1661
50,0.12335,0.001012,12.045,12.046,209.3,2382.9,2592.2,0.7035,7.3741,8.0776
55,0.15741,0.001015,9.5779,9.5789,230.2,2370.8,2601.0,0.7677,7.2248,7.9925
60,0.1992,0.001017,7.6775,7.6785,251.1,2358.6,2609.7,0.8310,7.0798,7.9108
65,0.25009,0.001020,6.2013,6.2023,272.0,2346.3,2618.4,0.8933,6.9388,7.8321
70,0.31162,0.001023,5.0453,5.0463,293.0,2334.0,2626.9,0.9548,6.8017,7.7565
75,0.38549,0.001026,4.1331,4.1341,313.9,2321.5,2635.4,1.0154,6.6681,7.6835
80,0.4736,0.001029,3.4081,3.4091,334.9,2308.8,2643.8,1.0753,6.5380,7.6133
85,0.57803,0.001033,2.8278,2.8288,355.9,2296.1,2652.0,1.1343,6.4111,7.5454
90,0.70109,0.001036,2.3603,2.3613,376.9,2283.2,2660.1,1.1925,6.2873,7.4798
95,0.84526,0.001040,1.9812,1.9822,398.0,2270.2,2668.1,1.2501,6.1665,7.4166
100,1.01325,0.001044,1.672,1.673,419.1,2256.9,2676.0,1.3069,6.0485,7.3554
105,1.208,0.001048,1.4183,1.4193,440.2,2243.6,2683.7,1.3630,5.9331,7.2962
110,1.4327,0.001052,1.2089,1.2099,461.3,2230.0,2691.3,1.4185,5.8203,7.2388
115,1.6906,0.001056,1.0353,1.0363,482.5,2216.2,2698.7,1.4733,5.7099,7.1832
120,1.9854,0.001061,0.89046,0.89152,503.7,2202.2,2706.0,1.5276,5.6017,7.1293
125,2.321,0.001065,0.76917,0.77023,525.0,2188.0,2713.0,1.5813,5.4957,7.0769
130,2.7013,0.001070,0.66707,0.66814,546.3,2173.6,2719.9,1.6344,5.3917,7.0261
135,3.1308,0.001075,0.58074,0.58181,567.7,2158.9,2726.6,1.6869,5.2897,6.9766
140,3.6138,0.001080,0.50741,0.50849,589.1,2144.0,2733.1,1.7390,5.1894,6.9284
145,4.1552,0.001085,0.44489,0.44597,610.6,2128.7,2739.3,1.7906,5.0910,6.8815
150,4.76,0.001091,0.39136,0.39245,632.1,2113.2,2745.4,1.8416,4.9941,6.8358
155,5.4333,0.001096,0.34555,0.34644,653.8,2097.4,2751.2,1.8923,4.8989,6.7911
160,6.1806,0.001102,0.30566,0.30676,675.5,2081.3,2756.7,1.9425,4.8050,6.7473
165,7.0077,0.001108,0.27129,0.2724,697.3,2064.8,2762.0,1.9923,4.7126,6.7048
170,7.9202,0.001115,0.24144,0.24255,719.1,2047.9,2767.1,2.0416,4.6214,6.6630
175,8.9244,0.001121,0.21542,0.21654,741.1,2030.7,2771.8,2.0906,4.5314,6.6221
180,10.027,0.001128,0.19267,0.1938,763.1,2013.2,2776.3,2.1393,4.4426,6.5819
185,11.233,0.001134,0.17263,0.17386,785.3,1995.2,2780.4,2.1876,4.3548,6.5424
190,12.551,0.001142,0.15518,0.15632,807.5,1976.7,2784.3,2.2356,4.2680,6.5036
195,13.987,0.001149,0.13969,0.14084,829.9,1957.9,2787.8,2.2833,4.1821,6.4654
200,15.549,0.001157,0.12601,0.12716,852.4,1938.6,2790.9,2.3307,4.0971,6.4278
205,17.243,0.001164,0.11387,0.11503,875.0,1918.8,2793.8,2.3778,4.0128,6.3906
210,19.077,0.001173,0.10307,0.10424,897.7,1898.5,2796.2,2.4247,3.9293,6.3539
215,21.06,0.001181,0.09345,0.094625,920.6,1877.6,2798.3,2.4713,3.8463,6.3176
220,23.198,0.001190,0.08485,0.086038,943.7,1856.2,2799.9,2.5178,3.7639,6.2817
225,25.501,0.001199,0.07115,0.078349,966.9,1834.3,2801.2,2.5641,3.6820,6.2461
230,27.976,0.001209,0.07024,0.07145,990.3,1811.7,2802.0,2.6102,3.6006,6.2107
235,30.632,0.001219,0.06403,0.064245,1013.8,1788.5,2802.3,2.6561,3.5194,6.1756
240,33.478,0.001229,0.05842,0.059645,1037.6,1764.6,2802.2,2.7020,3.4386,6.1406
245,36.523,0.001240,0.05137,0.054606,1061.6,1740.0,2801.6,2.7478,3.3579,6.1057
250,39.776,0.001251,0.04879,0.050037,1085.8,1714.7,2800.4,2.7935,3.2773,6.0708
255,43.246,0.001263,0.04879,0.045896,1110.2,1688.5,2798.7,2.8392,3.1968,6.0359
260,46.943,0.001276,0.04086,0.04213,1134.9,1661.5,2796.4,2.8848,3.1161,6.0010
265,50.877,0.001289,0.03743,0.03871,1159.9,1633.5,2793.5,2.9306,3.0353,5.9658
270,55.058,0.001303,0.03429,0.035588,1185.2,1604.6,2789.9,2.9763,2.9541,5.9304
275,59.496,0.001317,0.03142,0.032736,1210.9,1574.7,2785.5,3.0222,2.8725,5.8947
280,64.202,0.001332,0.0288,0.030126,1236.8,1543.6,2780.4,3.0683,2.7903,5.8586
285,69.186,0.001349,0.02638,0.027733,1263.2,1511.3,2774.5,3.1146,2.7074,5.8220
290,74.461,0.001366,0.02417,0.025535,1290.0,1477.6,2767.6,3.1611,2.6237,5.7848
295,80.037,0.001384,0.02213,0.023513,1317.3,1442.6,2759.8,3.2079,2.5389,5.7469
300,85.927,0.001404,0.02025,0.021649,1345.1,1406.0,2751.0,3.2552,2.4529,5.7081
305,92.144,0.001425,0.01841,0.019927,1373.4,1367.7,2741.1,3.3029,2.3656,5.6685
310,98.7,0.001443,0.01688,0.018334,1402.4,1327.6,2730.0,3.3512,2.2766,5.6278
315,105.61,0.001473,0.01509,0.016856,1432.1,1285.5,2717.6,3.4002,2.1856,5.5858
320,112.89,0.001500,0.01398,0.01548,1462.6,1241.1,2703.7,3.4500,2.0923,5.5423
325,120.56,0.001529,0.01267,0.014195,1494.0,1194.0,2688.0,3.5008,1.9961,5.4969
330,128.63,0.001562,0.01143,0.012989,1526.5,1143.6,2670.2,3.5528,1.8962,5.4490
335,137.12,0.001598,0.01026,0.011854,1560.3,1089.5,2649.7,3.6063,1.7916,5.3979
340,146.05,0.001639,0.00914,0.01078,1595.5,1030.7,2626.2,3.6616,1.6811,5.3427
345,155.45,0.001686,0.00807,0.009763,1632.5,966.4,2598.9,3.7193,1.5636,5.2828
350,165.35,0.001741,0.00706,0.008799,1671.9,895.7,2567.7,3.7800,1.4376,5.2177
355,175.77,0.001809,0.00605,0.007859,1716.6,813.8,2530.4,3.8489,1.2953,5.1442
360,186.75,0.001896,0.00504,0.006939,1764.2,721.3,2485.4,3.9210,1.1390,5.0600
365,198.33,0.002016,0.00399,0.006011,1818.0,610.0,2428.0,4.0021,0.9558,4.9579
370,210.54,0.002214,0.00276,0.004972,1890.2,452.6,2342.8,4.1108,0.7036,4.8144
374,220.81,0.002843,0.00063,0.003465,2046.7,109.5,2156.2,4.3493,0.1692,4.5185
374.15,221.2,0.003170,00.00317,2107.4,0.0,2107.4,4.4429,0.0000,4.4429
Tabelle vapore surriscaldato dell'acqua                                                   Tratto da VDI Atlas/ed. Verein Deutscher Ingenieure. - Düsseldorf: VDI-Verl.,1993



 P (bar)                                                        Temperatura
 Ts (°C)50,100,150,200,250,300,350,400,500,600,700,800
                v   m3/kg	74.524,86.08,97.628,109.171,120.711,132.251,143.79,155.329,178.405,201.482,224.558,247.634
0.02            h   kJ/kg	2594.4,2688.5,2783.7,2880,2977.7,3076.8,3177.7,3279.7,3489.2,3705.6,3928.8,4158.7
17.5            s   kJ/kgK	8.9226,9.1934,9.4327,9.6479,9.8441,10.0251,10.1934,10.3512,10.6413,10.9044,11.1464,11.3712
                v   m3/kg	37.24,43.027,48.806,54.58,60.351,66.122,71.892,77.662,89.201,100.74,112.278,123.816
0.04            h   kJ/kg	2593.9,2688.3,2783.5,2879.9,2977.6,3076.8,3177.4,3279.7,3489.2,3705.6,3928.8,4158.7
29              s   kJ/kgK	8.6016,8.873,9.1125,9.3279,9.5241,9.7051,9.8735,10.0313,10.3214,10.5845,10.8265,11.0513
                v   m3/kg	24.812,28.676,32.532,37.383,40.232,44.079,47.927,51.773,59.467,67.159,74.852,82.544
0.06            h   kJ/kg	2593.5,2688,2783.4,2879.8,2977.6,3076.7,3177.4,3279.6,3489.2,3705.6,3928.8,4158.7
36.2            s   kJ/kgK	8.4135,8.6854,8.9251,9.1406,9.3369,9.5179,9.6863,9.8441,10.1342,10.3973,10.6394,10.8642
                v   m3/kg	18.598,21.501,24.395,27.284,30.172,33.058,35.944,38.829,44.599,50.369,56.138,61.908
0.08            h   kJ/kg	2593.1,2687.8,2783.2,2879.7,2977.5,3076.7,3177.3,3279.6,3489.1,3705.5,3928.8,4158.7
41.5            s   kJ/kgK	8.2797,8.5521,8.7921,9.0077,9.2041,9.3851,9.5535,9.7113,10.0014,10.2646,10.5066,10.7314
                v   m3/kg	14.869,17.195,19.512,21.825,24.136,26.445,28.754,31.062,35.679,40.295,44.91,49.526
0.1             h   kJ/kg	2592.7,2687.5,2783.1,2879.6,2977.4,3076.6,3177.3,3279.6,3489.1,3705.5,3928.8,4158.7
45.8            s   kJ/kgK	8.1757,8.4486,8.6888,8.9045,9.101,9.282,9.4504,9.6083,9.8984,10.1616,10.4036,10.6284
                v   m3/kg	3.4181,3.8893,4.356,4.8205,5.2839,5.7467,6.2091,7.1335,8.0574,8.981,9.9044
0.5             h   kJ/kg	2682.6,2780.1,2877.7,2976.1,3075.7,3176.6,3279,3488.7,3705.2,3928.6,4158.5
81.3            s   kJ/kgK	7.6953,7.9406,8.1587,8.3564,8.538,8.7068,8.8649,9.1552,9.4185,9.6606,9.8855
                v   m3/kg	1.6955,1.9363,2.1723,2.4061,2.6387,2.8708,3.1025,3.5653,4.0277,4.4898,4.9517
1               h   kJ/kg	2676.2,2776.1,2875.4,2974.5,3074.5,3175.6,3278.2,3488.1,3704.8,3928.2,4158.3
99.6            s   kJ/kgK	7.3618,7.6137,7.8349,8.0342,8.2166,8.3858,8.5442,8.8348,9.0982,9.3405,9.5654
                v   m3/kg	0.95954,1.0804,1.1989,1.3162,1.4328,1.5492,1.7812,2.0129,2.2442,2.4754
2               h   kJ/kg	2768.5,2870.5,2971.2,3072.1,3173.8,3276.7,3487,3704,3927.6,4157.8
120.2           s   kJ/kgK	7.2794,7.5072,7.7096,7.8937,8.0638,8.2226,8.5139,8.7776,9.0201,9.2452
                v   m3/kg	0.63374,0.71635,0.79644,0.87529,0.95352,1.0314,1.1865,1.3412,1.4957,1.6499
3               h   kJ/kg	2760.4,2865.5,2967.9,3069.7,3171.9,3275.2,3486,3703.2,3927,4157.3
133.5           s   kJ/kgK	7.0771,7.3119,7.5176,7.7034,7.8744,8.0338,8.3257,8.5898,8.8325,9.0577
                v   m3/kg	0.47066,0.53426,0.59519,0.65485,0.71385,0.7725,0.88919,1.0054,1.1214,1.2372
4               h   kJ/kg	2752,2860.4,2964.5,3067.2,3170,3273.6,3484.9,3702.3,3926.4,4156.9
143.6           s   kJ/kgK	6.9285,7.1708,7.38,7.5675,7.7395,7.8994,8.1919,8.4563,8.6992,8.9246
                v   m3/kg	0.42496,0.47443,0.52258,0.57005,0.61716,0.71078,0.80395,0.89685,0.98956
5               h   kJ/kg	2855.1,2961.1,3064.8,3168.1,3272.1,3483.8,3701.5,3925.8,4156.4
151.8           s   kJ/kgK	7.0592,7.2721,7.4614,7.6343,7.7948,8.0879,8.3626,8.5957,8.8213
                v   m3/kg	0.35204,0.39391,0.43439,0.47419,0.51361,0.59184,0.66963,0.74714,0.82447
6               h   kJ/kg	2849.7,2951.6,3062.3,3166.2,3270.6,3482.7,3700.7,3925.1,4155.9
158.8           s   kJ/kgK	6.9662,7.1829,7.374,7.5479,7.709,8.0027,8.2678,8.5111,8.7368
                v   m3/kg	0.29992,0.33637,0.37139,0.40571,0.43964,0.50689,0.57368,0.64021,0.70655
7               h   kJ/kg	2844.2,2954,3059.8,3164.3,3269,3481.6,3699.9,3924.5,4155.5
165             s   kJ/kgK	6.8859,7.1066,7.2997,7.4745,7.6332,7.9305,8.1959,8.4395,8.6653
                v   m3/kg	0.26079,0.29321,0.32414,0.35434,0.38416,0.44317,0.50172,0.56001,0.61811
8               h   kJ/kg	2838.6,2950.4,3057.3,3162.4,3267.5,3480.5,3699.1,3923.9,4155
170.4           s   kJ/kgK	6.8148,7.0397,7.2348,7.4107,7.5729,7.8678,8.1336,8.3773,8.6033
                v   m3/kg	0.23032,0.25963,0.27839,0.3144,0.34101,0.39361,0.44576,0.49763,0.54933
9               h   kJ/kg	2832.7,2946.8,3054.7,3160.5,3266,3479.4,3698.2,3923.3,4154.5
175.4           s   kJ/kgK	6.7508,6.98,7.1771,7.354,7.5169,7.8124,8.0785,8.3225,8.5486
                v   m3/kg	0.20592,0.23275,0.25798,0.28243,0.30649,0.35396,0.40098,0.44773,0.4943
10              h   kJ/kg	2826.8,2943,3052.1,3158.5,3264.4,3478.3,3697.4,3922.7,4154.1
179.9           s   kJ/kgK	6.6922,6.9259,7.1251,7.3031,7.4665,7.7627,8.0292,8.2734,8.4997
                v   m3/kg	0.13238,0.15199,0.1697,0.18653,0.20292,0.23503,0.26666,0.29803,0.32921
15              h   kJ/kg	2794.7,2923.5,3038.9,3148.7,3256.6,3472.8,3693.3,3919.6,4151.7
198.3           s   kJ/kgK	6.4508,6.7099,6.9207,7.1044,7.2709,7.5703,7.8385,8.0838,8.3108
                v   m3/kg	0.11145,0.1255,0.13866,0.15113,0.17555,0.1995,0.22317,0.24666
20              h   kJ/kg	2902.4,3025,3138.6,3248.7,3467.3,3689.2,3916.5,4149.4
212.4           s   kJ/kgK	6.5454,6.7696,6.9596,7.1296,7.4323,7.7022,7.9485,8.1763
                v   m3/kg	0.086985,0.098925,0.10975,0.12004,0.13987,0.15921,0.17826,0.19714
25              h   kJ/kg	2879.5,3010.4,3128.2,3240.7,3461.7,3685.1,3913.4,4147
223.9           s   kJ/kgK	6.4077,6.647,6.8442,7.0178,7.324,7.5956,7.8431,8.0716
                v   m3/kg	0.070551,0.081159,0.090526,0.09931,0.11608,0.13234,0.14832,0.16412
30              h   kJ/kg	2854.8,2995.1,3117.5,3232.5,3456.5,3681,3910.3,4144.7
233.8           s   kJ/kgK	6.2857,6.5422,6.7471,6.9246,7.2345,7.5079,7.7564,7.9857
                v   m3/kg	0.058693,0.068424,0.076776,0.084494,0.099088,0.11315,0.12694,0.14054
35              h   kJ/kg	2828.1,2979,3106.5,3224.2,3450.6,3676.9,3907.2,4142.4
242.5           s   kJ/kgK	6.1732,6.4491,6.6626,6.8443,7.158,7.4332,7.6828,7.9128
                v   m3/kg	0.058833,0.066446,0.073376,0.086341,0.098763,0.1109,0.12285
40              h   kJ/kg	2962,3095.1,3215.7,3445,3672.8,3904.1,4140
250.3           s   kJ/kgK	6.3642,6.587,6.7733,7.0909,7.368,7.6187,7.8495
                v   m3/kg	0.051336,0.058696,0.064721,0.076427,0.08757,0.098425,0.1091
45              h   kJ/kg	2944.2,3083.3,3207.1,3439.3,3668.6,3901,4137.7
257.4           s   kJ/kgK	6.2852,6.5182,6.7093,7.0311,7.31,7.5619,7.7934
                v   m3/kg	0.045301,0.051941,0.057791,0.068494,0.078616,0.088446,0.098093
50              h   kJ/kg	29255,3071.2,3198.3,3433.7,3664.5,3897.9,4135.3
263.9           s   kJ/kgK	6.2105,6.4545,6.6508,6.977,7.2578,7.5108,7.7431
                v   m3/kg	0.036145,0.042222,0.047379,0.056592,0.065184,0.073478,0.081587
60              h   kJ/kg	2885,3045.8,3180.1,3422.2,3656.2,3891.7,4130.7
275.6           s   kJ/kgK	6.0692,6.3386,6.5462,6.8818,7.1664,7.4217,7.655
                v   m3/kg	0.029457,0.035233,0.039922,0.048086,0.05559,0.062787,0.069798
70              h   kJ/kg	2839.4,3018.7,3161.2,3410.6,3647.9,3885.4,4126
285.8           s   kJ/kgK	5.9327,6.2333,6.4536,6.7993,7.088,7.3456,7.5808
                v   m3/kg	0.024264,0.029948,0.03431,0.041704,0.048394,0.05477,0.060956
80              h   kJ/kg	2786.8,2989.9,3141.6,3398.8,3639.5,3879.2,4121.5
295             s   kJ/kgK	5.7942,6.1349,6.3694,6.7262,7.0191,7.279,7.5158
                v   m3/kg	0.025792,0.02929,0.036737,0.042798,0.048534,0.05408
90              h   kJ/kg	2959,3121.2,3386.8,3631.1,3873,4116.7
303.3           s   kJ/kgK	6.0408,6.2915,6.66,6.9574,7.2196,7.4579
                v   m3/kg	0.022421,0.026408,0.03276,0.03832,0.043546,0.04858
100             h   kJ/kg	2925.8,3099.9,3374.6,3622.7,3866.8,4112
311             s   kJ/kgK	5.9489,6.2182,6.5994,6.9013,7.166,7.4058
                v   m3/kg	0.016122,0.02001,0.02559,0.030259,0.03451,0.038682
125             h   kJ/kg	2828,3042.9,3343.3,3601.4,3851.1,4100.3
327.8           s   kJ/kgK	5.7155,6.0481,6.4654,6.7796,7.0504,7.2942
                v   m3/kg	0.011462,0.015661,0.020795,0.024884,0.028587,0.032086
150             h   kJ/kg	2694.8,2979.1,3310.6,3579.8,3835.4,4088.6
342.1           s   kJ/kgK	5.4467,5.8876,6.3487,6.6764,6.9536,7.2013
                v   m3/kg	0.01246,0.017359,0.021043,0.024314,0.027376
